Unnamed: 0,id,y,year,stage,match,gameday,time,home,away,stadium,tv,home_score,away_score,weather,temperature,humidity,Discomfort,discom,referee,home_team,home_01,home_02,home_03,home_04,home_05,home_06,home_07,home_08,home_09,home_10,home_11,away_team,away_01,away_02,away_03,away_04,away_05,away_06,away_07,away_08,away_09,away_10,away_11,address,capa,home_rank,away_rank,forme,roofcover,mobilization,home_lat,home_long,away_lat,away_long,distance_km,timezone,MONTH,WEEK,tv_num,WEATHER,match_num,week_timezone,month_timezone,train,roofcover_1,capa_bining,distance_km2,rep_count,阿部　勇樹,遠藤　保仁,柿谷　曜一朗,駒野　友一,権田　修一,原口　元気,今野　泰幸,佐藤　寿人,山口　蛍,柴崎　岳,森重　真人,森脇　良太,水本　裕貴,西川　周作,青山　敏弘,前田　遼一,大久保　嘉人,大迫　勇也,谷口　博之,中村　憲剛,南野　拓実,柏木　陽介,豊田　陽平,槙野　智章,林　卓人,齋藤　学,髙萩　洋次郎,rep_away,rep_home,referee_rate,referee_rank,season_ticket,season_ticket_rate
959,15027,11661,2013,Ｊ１,第２２節第１日,08/24(土),19:03,大宮アルディージャ,柏レイソル,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,2,3,曇,28.3,58%,77,2,西村　雄一,大宮アルディージャ,北野　貴之,片岡　洋介,菊地　光将,高橋　祥平,下平　匠,青木　拓矢,金澤　慎,渡邉　大剛,曺　永哲,ノヴァコヴィッチ,ズラタン,柏レイソル,菅野　孝憲,キム　チャンス,近藤　直也,鈴木　大輔,橋本　和,狩野　健太,大谷　秀和,栗澤　僚一,ジョルジ　ワグネル,田中　順也,澤　昌克,埼玉県さいたま市大宮区高鼻町4,15600,4.0,11.0,専用,5.2,0.7475,35.918913,139.63182,35.848792,139.97567,32.00816998,<function timezone at 0x000001CC36D28280>,8,土,2,曇,22,土night,8night,1,"(5, 73]","(10000, 20000]","(0, 100]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328947368,2,7517.991176,0.675
960,15028,10165,2013,Ｊ１,第２２節第１日,08/24(土),19:04,湘南ベルマーレ,ヴァンフォーレ甲府,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,1,2,曇,28.9,72%,80,1,山本　雄大,湘南ベルマーレ,阿部　伸行,鎌田　翔雅,遠藤　航,大野　和成,古林　将太,ハン　グギョン,永木　亮太,亀川　諒史,菊池　大介,ウェリントン,高山　薫,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,柏　好文,マルキーニョス　パラナ,保坂　一成,福田　健介,河本　明人,ジウシーニョ,パトリック,神奈川県平塚市大原1-1,15100,16.0,15.0,陸上,4.9,0.67318,35.342075,139.343132,35.624201,138.584328,75.64045815,<function timezone at 0x000001CC36D28280>,8,土,2,曇,22,土night,8night,1,"(0, 5]","(10000, 20000]","(0, 100]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276315789,2,5183.268412,0.523
961,15029,28342,2013,Ｊ１,第２２節第１日,08/24(土),19:03,アルビレックス新潟,川崎フロンターレ,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス,2,1,晴,25.5,75%,75,2,今村　義朗,アルビレックス新潟,東口　順昭,藤田　征也,大井　健太郎,舞行龍ジェームズ,金　珍洙,三門　雄大,レオ　シルバ,成岡　翔,田中　亜土夢,田中　達也,川又　堅碁,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,伊藤　宏樹,小宮山　尊信,森谷　賢太郎,山本　真希,中村　憲剛,アラン　ピニェイロ,登里　享平,大久保　嘉人,新潟県新潟市中央区清五郎67-12,42300,12.0,7.0,陸上,90.7,0.67002,37.882408,139.059359,35.59009,139.647336,259.7473546,<function timezone at 0x000001CC36D28280>,8,土,2,晴,22,土night,8night,1,"(75, 100]","(40000, 50000]","(100, 300]",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0.328947368,2,15118.91612,0.579
962,15030,12809,2013,Ｊ１,第２２節第１日,08/24(土),19:04,ジュビロ磐田,ＦＣ東京,ヤマハスタジアム（磐田）,スカパー！／スカパー！プレミアムサービス,0,0,曇,28.2,62%,78,2,家本　政明,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,宮崎　智彦,山本　康裕,小林　裕紀,カルリーニョス,山田　大記,松浦　拓弥,前田　遼一,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,チャン　ヒョンス,太田　宏介,米本　拓司,長谷川　アーリアジャスール,石川　直宏,東　慶悟,ルーカス,渡邉　千真,静岡県磐田市新貝2500,15165,17.0,9.0,専用,17.2,0.84464,34.722804,137.878302,35.663902,139.525096,182.7375791,<function timezone at 0x000001CC36D28280>,8,土,2,曇,22,土night,8night,1,"(5, 73]","(10000, 20000]","(100, 300]",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.355263158,1,6885.342588,0.632
963,15031,18560,2013,Ｊ１,第２２節第１日,08/24(土),19:04,名古屋グランパス,セレッソ大阪,名古屋市瑞穂陸上競技場,スカパー！／スカパー！プレミアムサービス,1,1,曇,28.5,58%,77,2,吉田　寿光,名古屋グランパス,楢﨑　正剛,田中　隼磨,田中　マルクス闘莉王,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,楠神　順平,シンプリシオ,柿谷　曜一朗,エジノ,愛知県名古屋市瑞穂区山下通5-1,20000,9.0,4.0,陸上,24.3,0.928,35.088621,137.171555,34.615219,135.525871,159.3991082,<function timezone at 0x000001CC36D28280>,8,土,2,曇,22,土night,8night,1,"(5, 73]","(10000, 20000]","(100, 300]",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.434210526,1,5050.291824,0.313
964,15032,9266,2013,Ｊ１,第２２節第１日,08/24(土),19:04,サガン鳥栖,ベガルタ仙台,ベストアメニティスタジアム,スカパー！／スカパー！プレミアムサービス,1,0,曇のち雨,26.4,89%,78,2,村上　伸次,サガン鳥栖,林　彰洋,丹羽　竜平,呂　成海,菊地　直哉,金　民友,水沼　宏太,藤田　直之,高橋　義希,早坂　良太,池田　圭,豊田　陽平,ベガルタ仙台,林　卓人,石川　大徳,鎌田　次郎,石川　直樹,蜂須賀　孝治,角田　誠,ヘベルチ,富田　晋伍,武藤　雄樹,赤嶺　真吾,柳沢　敦,佐賀県鳥栖市京町812,24490,14.0,7.0,専用,83.1,0.37836,33.372508,130.520424,38.319158,140.881857,1084.067142,<function timezone at 0x000001CC36D28280>,8,土,2,曇,22,土night,8night,1,"(75, 100]","(20000, 30000]","(1000, 2000]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0.434210526,1,4016.605412,0.334
965,15033,13024,2013,Ｊ１,第２２節第１日,08/24(土),19:05,大分トリニータ,サンフレッチェ広島,大分銀行ドーム,スカパー！／スカパー！プレミアムサービス,1,1,屋内,26.3,91%,78,2,井上　知大,大分トリニータ,丹野　研太,土岐田　洸平,阪田　章裕,安川　有,為田　大貴,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,丸谷　拓也,高松　大樹,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ミキッチ,青山　敏弘,森﨑　和幸,パク　ヒョンジン,石原　直樹,髙萩　洋次郎,佐藤　寿人,大分県大分市大字横尾1351,40000,18.0,2.0,陸上,100.0,0.3256,33.200786,131.6575,34.441236,132.395422,153.6146839,<function timezone at 0x000001CC36D28280>,8,土,2,晴,22,土night,8night,1,"(75, 100]","(30000, 40000]","(100, 300]",3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.276315789,2,8972.083588,0.753
966,15034,15101,2013,Ｊ１,第２３節第１日,08/28(水),19:04,ベガルタ仙台,セレッソ大阪,ユアテックスタジアム仙台,スカパー！／スカパー！プレミアムサービス,1,1,晴,22.5,63%,70,3,福島　孝一郎,ベガルタ仙台,林　卓人,石川　大徳,鎌田　次郎,角田　誠,石川　直樹,松下　年宏,梁　勇基,太田　吉彰,富田　晋伍,ウイルソン,柳沢　敦,セレッソ大阪,キム　ジンヒョン,藤本　康太,丸橋　祐介,酒本　憲幸,山下　達也,扇原　貴宏,山口　螢,楠神　順平,シンプリシオ,柿谷　曜一朗,エジノ,宮城県仙台市泉区七北田字柳78,19694,8.0,5.0,専用,100.0,0.76678,38.319158,140.881857,34.615219,135.525871,631.7542414,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(75, 100]","(10000, 20000]","(500, 1000]",4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.263157895,2,7789.876471,0.524
967,15035,8110,2013,Ｊ１,第２３節第１日,08/28(水),19:03,柏レイソル,湘南ベルマーレ,日立柏サッカー場,スカパー！／スカパー！プレミアムサービス,5,2,晴,25.6,72%,75,3,木村　博之,柏レイソル,菅野　孝憲,キム　チャンス,近藤　直也,鈴木　大輔,橋本　和,狩野　健太,大谷　秀和,栗澤　僚一,ジョルジ　ワグネル,田中　順也,工藤　壮人,湘南ベルマーレ,アレックス　サンターナ,島村　毅,遠藤　航,大野　和成,古林　将太,ハン　グギョン,永木　亮太,高山　薫,大竹　洋平,ステボ,梶川　諒太,千葉県柏市日立台1-2-50,15349,7.0,16.0,専用,13.5,0.52837,35.848792,139.97567,35.342075,139.343132,80.2902829,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(5, 73]","(10000, 20000]","(0, 100]",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355263158,1,6314.306941,0.503
968,15036,19666,2013,Ｊ１,第２３節第１日,08/28(水),19:04,ＦＣ東京,サガン鳥栖,国立競技場,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１,2,3,晴,27.9,50%,76,2,松尾　一,ＦＣ東京,権田　修一,徳永　悠平,森重　真人,加賀　健一,太田　宏介,高橋　秀人,長谷川　アーリアジャスール,石川　直宏,東　慶悟,三田　啓貴,渡邉　千真,サガン鳥栖,林　彰洋,丹羽　竜平,呂　成海,菊地　直哉,金　民友,水沼　宏太,藤田　直之,高橋　義希,早坂　良太,池田　圭,豊田　陽平,東京都新宿区霞ヶ丘町10,54224,8.0,14.0,陸上,100.0,0.36268,35.663902,139.525096,33.372508,130.520424,864.6108771,<function timezone at 0x000001CC36D28280>,8,水,3,晴,23,水night,8night,1,"(75, 100]","(50000, 1000000]","(500, 1000]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0.328947368,2,16673.74059,0.665
969,15037,14026,2013,Ｊ１,第２３節第１日,08/28(水),19:03,川崎フロンターレ,大宮アルディージャ,等々力陸上競技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,27.5,54%,76,2,村上　伸次,川崎フロンターレ,西部　洋平,田中　裕介,ジェシ,井川　祐輔,小宮山　尊信,稲本　潤一,山本　真希,中村　憲剛,森谷　賢太郎,登里　享平,大久保　嘉人,大宮アルディージャ,江角　浩司,片岡　洋介,菊地　光将,高橋　祥平,下平　匠,青木　拓矢,和田　拓也,渡邉　大剛,曺　永哲,ノヴァコヴィッチ,長谷川　悠,神奈川県川崎市中原区等々力1-1,26530,8.0,6.0,陸上,38.0,0.52868,35.59009,139.647336,35.918913,139.63182,36.51135504,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(5, 73]","(20000, 30000]","(0, 100]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.434210526,1,8438.627294,0.507
970,15038,9033,2013,Ｊ１,第２３節第１日,08/28(水),19:03,ヴァンフォーレ甲府,サンフレッチェ広島,山梨中銀スタジアム,スカパー！／スカパー！プレミアムサービス,2,0,晴,26.4,59%,75,3,今村　義朗,ヴァンフォーレ甲府,荻　晃太,青山　直晃,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,保坂　一成,福田　健介,河本　明人,ジウシーニョ,パトリック,サンフレッチェ広島,西川　周作,塩谷　司,千葉　和彦,水本　裕貴,ファン　ソッコ,青山　敏弘,森﨑　和幸,清水　航平,川辺　駿,髙萩　洋次郎,佐藤　寿人,山梨県甲府市小瀬町840,17000,15.0,1.0,陸上,4.0,0.53135,35.624201,138.584328,34.441236,132.395422,579.6851229,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(0, 5]","(10000, 20000]","(500, 1000]",3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0.328947368,2,8098.301294,0.642
971,15039,18926,2013,Ｊ１,第２３節第１日,08/28(水),19:03,アルビレックス新潟,ジュビロ磐田,デンカビッグスワンスタジアム,スカパー！／スカパー！プレミアムサービス,4,2,晴,24.6,54%,72,3,東城　穣,アルビレックス新潟,東口　順昭,川口　尚紀,大井　健太郎,舞行龍ジェームズ,金　珍洙,三門　雄大,レオ　シルバ,成岡　翔,藤田　征也,田中　達也,川又　堅碁,ジュビロ磐田,八田　直樹,駒野　友一,菅沼　駿哉,藤田　義明,宮崎　智彦,山本　康裕,小林　裕紀,カルリーニョス,山田　大記,松浦　拓弥,前田　遼一,新潟県新潟市中央区清五郎67-12,42300,12.0,17.0,陸上,90.7,0.44742,37.882408,139.059359,34.722804,137.878302,366.2907544,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(75, 100]","(40000, 50000]","(300, 500]",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.421052632,1,15118.91612,0.579
972,15040,9238,2013,Ｊ１,第２３節第１日,08/28(水),19:02,清水エスパルス,鹿島アントラーズ,ＩＡＩスタジアム日本平,スカパー！／スカパー！プレミアムサービス／静岡放送,4,3,晴,26.1,77%,76,2,飯田　淳平,清水エスパルス,櫛引　政敏,吉田　豊,平岡　康裕,カルフィン　ヨン　ア　ピン,河井　陽介,村松　大輔,杉山　浩太,本田　拓也,石毛　秀樹,大前　元紀,ラドンチッチ,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,山村　和也,前野　貴徳,柴崎　岳,梅鉢　貴秀,遠藤　康,中村　充孝,土居　聖真,大迫　勇也,静岡県静岡市清水区村松3880-1,20281,13.0,4.0,専用,26.6,0.4555,34.985168,138.481305,35.992776,140.641766,225.67028,<function timezone at 0x000001CC36D28280>,8,水,3,晴,23,水night,8night,1,"(5, 73]","(20000, 30000]","(100, 300]",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0.328947368,2,4961.983765,0.351
973,15041,9777,2013,Ｊ１,第２３節第１日,08/28(水),19:04,名古屋グランパス,大分トリニータ,名古屋市瑞穂陸上競技場,スカパー！／スカパー！プレミアムサービス,2,1,晴,27.8,46%,75,3,岡部　拓人,名古屋グランパス,楢﨑　正剛,田中　隼磨,ダニエル,増川　隆洋,阿部　翔平,藤本　淳吾,中村　直志,ダニルソン,小川　佳純,玉田　圭司,ケネディ,大分トリニータ,丹野　研太,土岐田　洸平,若狭　大志,安川　有,為田　大貴,ロドリゴ　マンシャ,梶山　陽平,チェ　ジョンハン,木村　祐志,松田　力,森島　康仁,愛知県名古屋市瑞穂区山下通5-1,20000,8.0,18.0,陸上,24.3,0.48885,35.088621,137.171555,33.200786,131.6575,549.8687118,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(5, 73]","(10000, 20000]","(500, 1000]",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302631579,2,5050.291824,0.313
974,15042,30481,2013,Ｊ１,第２３節第１日,08/28(水),19:34,横浜Ｆ・マリノス,浦和レッズ,日産スタジアム,スカパー！／スカパー！プレミアムサービス,3,0,晴,27.4,66%,77,2,扇谷　健司,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,小椋　祥平,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,浦和レッズ,加藤　順大,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,原口　元気,興梠　慎三,神奈川県横浜市港北区小机町3300,72327,1.0,3.0,陸上,66.6,0.42143,35.510047,139.606337,35.902,139.714677,44.58007593,<function timezone at 0x000001CC36D28280>,8,水,2,晴,23,水night,8night,1,"(5, 73]","(50000, 1000000]","(0, 100]",4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1,0.381578947,1,12922.92647,0.47
975,15043,40372,2013,Ｊ１,第２４節第１日,08/31(土),18:04,浦和レッズ,アルビレックス新潟,埼玉スタジアム２００２,スカパー！／スカパー！プレミアムサービス,1,0,晴,31.0,63%,82,1,山本　雄大,浦和レッズ,加藤　順大,森脇　良太,那須　大亮,槙野　智章,平川　忠亮,阿部　勇樹,鈴木　啓太,宇賀神　友弥,柏木　陽介,マルシオ　リシャルデス,興梠　慎三,アルビレックス新潟,東口　順昭,川口　尚紀,大井　健太郎,舞行龍ジェームズ,金　珍洙,レオ　シルバ,三門　雄大,成岡　翔,田中　亜土夢,田中　達也,川又　堅碁,埼玉県さいたま市緑区中野田500,63700,3.0,10.0,専用,74.0,0.63378,35.902,139.714677,37.882408,139.059359,227.4052224,<function timezone at 0x000001CC36D28280>,8,土,2,晴,24,土night,8night,1,"(73, 75]","(50000, 1000000]","(100, 300]",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.276315789,2,24968.33959,0.673
976,15044,16212,2013,Ｊ１,第２４節第１日,08/31(土),18:35,鹿島アントラーズ,柏レイソル,県立カシマサッカースタジアム,スカパー！／スカパー！プレミアムサービス,3,1,晴,29.4,72%,81,1,廣瀬　格,鹿島アントラーズ,曽ヶ端　準,西　大伍,青木　剛,山村　和也,前野　貴徳,柴崎　岳,小笠原　満男,野沢　拓也,ジュニーニョ,土居　聖真,大迫　勇也,柏レイソル,菅野　孝憲,キム　チャンス,近藤　直也,鈴木　大輔,橋本　和,狩野　健太,茨田　陽生,大谷　秀和,ジョルジ　ワグネル,田中　順也,工藤　壮人,茨城県鹿嶋市神向寺後山26-2,40728,4.0,6.0,専用,67.9,0.39806,35.992776,140.641766,35.848792,139.97567,62.20411803,<function timezone at 0x000001CC36D28280>,8,土,2,晴,24,土night,8night,1,"(5, 73]","(40000, 50000]","(0, 100]",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.210526316,3,7552.523529,0.46
977,15045,12932,2013,Ｊ１,第２４節第１日,08/31(土),19:03,大宮アルディージャ,横浜Ｆ・マリノス,ＮＡＣＫ５スタジアム大宮,スカパー！／スカパー！プレミアムサービス,1,0,晴,30.4,66%,81,1,佐藤　隆治,大宮アルディージャ,江角　浩司,今井　智基,ニール,菊地　光将,下平　匠,高橋　祥平,金澤　慎,青木　拓矢,渡邉　大剛,曺　永哲,ノヴァコヴィッチ,横浜Ｆ・マリノス,榎本　哲也,小林　祐三,栗原　勇蔵,中澤　佑二,ドゥトラ,中町　公祐,小椋　祥平,兵藤　慎剛,中村　俊輔,齋藤　学,マルキーニョス,埼玉県さいたま市大宮区高鼻町4,15600,6.0,1.0,専用,5.2,0.82897,35.918913,139.63182,35.510047,139.606337,45.42376837,<function timezone at 0x000001CC36D28280>,8,土,2,晴,24,土night,8night,1,"(5, 73]","(10000, 20000]","(0, 100]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.368421053,1,7517.991176,0.675
978,15046,11188,2013,Ｊ１,第２４節第１日,08/31(土),19:04,湘南ベルマーレ,ベガルタ仙台,Ｓｈｏｎａｎ　ＢＭＷスタジアム平塚,スカパー！／スカパー！プレミアムサービス,3,2,晴,29.2,72%,80,1,家本　政明,湘南ベルマーレ,安藤　駿介,遠藤　航,大野　和成,島村　毅,宇佐美　宏和,ハン　グギョン,永木　亮太,高山　薫,大竹　洋平,ウェリントン,菊池　大介,ベガルタ仙台,林　卓人,石川　大徳,鎌田　次郎,角田　誠,石川　直樹,松下　年宏,梁　勇基,太田　吉彰,富田　晋伍,武藤　雄樹,ウイルソン,神奈川県平塚市大原1-1,15100,16.0,10.0,陸上,4.9,0.74093,35.342075,139.343132,38.319158,140.881857,357.7455142,<function timezone at 0x000001CC36D28280>,8,土,2,晴,24,土night,8night,1,"(0, 5]","(10000, 20000]","(300, 500]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.355263158,1,5183.268412,0.523
979,15047,9307,2013,Ｊ１,第２４節第１日,08/31(土),19:04,ジュビロ磐田,ヴァンフォーレ甲府,ヤマハスタジアム（磐田）,スカパー！／スカパー！プレミアムサービス,1,1,曇,28.0,87%,81,1,西村　雄一,ジュビロ磐田,川口　能活,駒野　友一,菅沼　駿哉,伊野波　雅彦,宮崎　智彦,小林　裕紀,カルリーニョス,藤田　義明,山田　大記,松浦　拓弥,前田　遼一,ヴァンフォーレ甲府,荻　晃太,津田　琢磨,山本　英臣,佐々木　翔,柏　好文,伊東　輝悦,保坂　一成,福田　健介,河本　明人,ジウシーニョ,パトリック,静岡県磐田市新貝2500,15165,17.0,15.0,専用,17.2,0.61372,34.722804,137.878302,35.624201,138.584328,118.8996465,<function timezone at 0x000001CC36D28280>,8,土,2,曇,24,土night,8night,1,"(5, 73]","(10000, 20000]","(100, 300]",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.328947368,2,6885.342588,0.632
